Cement content,Water content,CA content,Sand content,GP content,GP-particle size,Age,Compressive strength
262.50 ,206.00 ,979.00 ,761.00 ,112.50 ,30,3,3.83 
243.75 ,206.00 ,979.00 ,761.00 ,131.25 ,30,3,3.16 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,3,21.73 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,3,29.88 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,3,31.17 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,3,33.37 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,7,37.71 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,7,40.02 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,7,20.06 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,7,27.47 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,14,29.94 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,14,32.56 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,14,35.89 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,14,41.68 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,28,16.36 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,28,23.82 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,28,26.34 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,28,28.92 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,56,33.74 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,56,38.52 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,56,16.20 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,56,21.24 
355.00 ,163.00 ,1185.00 ,625.00 ,0.00 ,0,180,24.09 
319.50 ,163.00 ,1185.00 ,625.00 ,35.50 ,40,180,27.84 
284.00 ,163.00 ,1185.00 ,625.00 ,71.00 ,40,180,31.97 
248.50 ,163.00 ,1185.00 ,625.00 ,106.50 ,40,180,36.80 
425.00 ,180.00 ,1275.00 ,637.00 ,0.00 ,0,7,17.98 
382.50 ,180.00 ,1275.00 ,637.00 ,42.50 ,40,7,18.86 
340.00 ,180.00 ,1275.00 ,637.00 ,85.00 ,40,7,19.88 
297.50 ,180.00 ,1275.00 ,637.00 ,127.50 ,40,7,17.06 
425.00 ,180.00 ,1275.00 ,637.00 ,0.00 ,0,28,24.34 
382.50 ,180.00 ,1275.00 ,637.00 ,42.50 ,40,28,25.65 
340.00 ,180.00 ,1275.00 ,637.00 ,85.00 ,40,28,28.50 
297.50 ,180.00 ,1275.00 ,637.00 ,127.50 ,40,28,23.79 
425.00 ,180.00 ,1275.00 ,637.00 ,0.00 ,0,56,25.29 
382.50 ,180.00 ,1275.00 ,637.00 ,42.50 ,40,56,26.24 
340.00 ,180.00 ,1275.00 ,637.00 ,85.00 ,40,56,29.85 
297.50 ,180.00 ,1275.00 ,637.00 ,127.50 ,40,56,24.99 
400.00 ,200.00 ,1188.00 ,594.00 ,0.00 ,0,28,33.54 
380.00 ,200.00 ,1188.00 ,594.00 ,20.00 ,40,28,36.06 
360.00 ,200.00 ,1188.00 ,594.00 ,40.00 ,40,28,32.37 
340.00 ,200.00 ,1188.00 ,594.00 ,60.00 ,40,28,31.20 
320.00 ,200.00 ,1188.00 ,594.00 ,80.00 ,40,28,26.28 
400.00 ,200.00 ,1188.00 ,594.00 ,0.00 ,0,28,34.20 
400.00 ,200.00 ,1128.60 ,594.00 ,59.40 ,12000,28,36.50 
400.00 ,200.00 ,1069.20 ,594.00 ,118.80 ,12000,28,37.20 
400.00 ,200.00 ,1009.80 ,594.00 ,178.20 ,12000,28,37.70 
400.00 ,200.00 ,950.40 ,594.00 ,237.60 ,12000,28,38.12 
400.00 ,200.00 ,891.00 ,594.00 ,297.00 ,12000,28,38.87 
400.00 ,200.00 ,831.60 ,594.00 ,356.40 ,12000,28,34.06 
400.00 ,200.00 ,772.20 ,594.00 ,415.80 ,12000,28,32.72 
400.00 ,200.00 ,712.80 ,594.00 ,475.20 ,12000,28,32.53 
400.00 ,200.00 ,653.40 ,594.00 ,534.60 ,12000,28,31.12 
400.00 ,200.00 ,594.00 ,594.00 ,594.00 ,12000,28,28.09 
350.00 ,140.00 ,1293.00 ,649.00 ,0.00 ,0,7,25.03 
333.00 ,133.20 ,1292.00 ,648.00 ,17.00 ,30,7,24.53 
315.00 ,126.00 ,1288.00 ,647.00 ,35.00 ,30,7,23.58 
297.00 ,118.80 ,1284.00 ,645.00 ,53.00 ,30,7,22.30 
280.00 ,112.00 ,1281.00 ,643.00 ,70.00 ,30,7,20.01 
350.00 ,140.00 ,1293.00 ,649.00 ,0.00 ,0,28,33.61 
333.00 ,133.20 ,1292.00 ,648.00 ,17.00 ,30,28,37.35 
315.00 ,126.00 ,1288.00 ,647.00 ,35.00 ,30,28,38.52 
297.00 ,118.80 ,1284.00 ,645.00 ,53.00 ,30,28,37.90 
280.00 ,112.00 ,1281.00 ,643.00 ,70.00 ,30,28,36.40 
350.00 ,140.00 ,1293.00 ,649.00 ,0.00 ,0,91,38.41 
333.00 ,133.20 ,1292.00 ,648.00 ,17.00 ,30,91,43.03 
315.00 ,126.00 ,1288.00 ,647.00 ,35.00 ,30,91,45.04 
297.00 ,118.80 ,1284.00 ,645.00 ,53.00 ,30,91,43.81 
280.00 ,112.00 ,1281.00 ,643.00 ,70.00 ,30,91,42.08 
312.00 ,141.00 ,1063.00 ,799.00 ,0.00 ,0,7,29.53 
265.00 ,141.00 ,1063.00 ,799.00 ,47.00 ,25,7,25.69 
250.00 ,141.00 ,1063.00 ,799.00 ,62.00 ,25,7,24.03 
240.00 ,141.00 ,1063.00 ,799.00 ,72.00 ,25,7,20.91 
312.00 ,141.00 ,1063.00 ,799.00 ,0.00 ,0,14,32.13 
265.00 ,141.00 ,1063.00 ,799.00 ,47.00 ,25,14,29.69 
250.00 ,141.00 ,1063.00 ,799.00 ,62.00 ,25,14,28.34 
240.00 ,141.00 ,1063.00 ,799.00 ,72.00 ,25,14,25.95 
312.00 ,141.00 ,1063.00 ,799.00 ,0.00 ,0,28,33.85 
265.00 ,141.00 ,1063.00 ,799.00 ,47.00 ,25,28,31.25 
250.00 ,141.00 ,1063.00 ,799.00 ,62.00 ,25,28,30.83 
240.00 ,141.00 ,1063.00 ,799.00 ,72.00 ,25,28,26.47 
312.00 ,141.00 ,1063.00 ,799.00 ,0.00 ,0,90,42.79 
265.00 ,141.00 ,1063.00 ,799.00 ,47.00 ,25,90,44.35 
250.00 ,141.00 ,1063.00 ,799.00 ,62.00 ,25,90,43.72 
240.00 ,141.00 ,1063.00 ,799.00 ,72.00 ,25,90,40.60 
312.00 ,141.00 ,1063.00 ,799.00 ,0.00 ,0,270,44.92 
265.00 ,141.00 ,1063.00 ,799.00 ,47.00 ,25,270,48.24 
250.00 ,141.00 ,1063.00 ,799.00 ,62.00 ,25,270,50.11 
240.00 ,141.00 ,1063.00 ,799.00 ,72.00 ,25,270,44.81 
300.00 ,215.00 ,1200.00 ,600.00 ,0.00 ,0,2,13.42 
270.00 ,215.00 ,1200.00 ,600.00 ,30.00 ,60,2,11.56 
210.00 ,215.00 ,1200.00 ,600.00 ,90.00 ,60,2,8.22 
300.00 ,215.00 ,1200.00 ,600.00 ,0.00 ,0,7,16.94 
270.00 ,215.00 ,1200.00 ,600.00 ,30.00 ,60,7,16.01 
210.00 ,215.00 ,1200.00 ,600.00 ,90.00 ,60,7,10.32 
300.00 ,215.00 ,1200.00 ,600.00 ,0.00 ,0,28,26.58 
270.00 ,215.00 ,1200.00 ,600.00 ,30.00 ,60,28,24.48 
210.00 ,215.00 ,1200.00 ,600.00 ,90.00 ,60,28,17.87 
300.00 ,215.00 ,1200.00 ,600.00 ,0.00 ,0,90,27.08 
270.00 ,215.00 ,1200.00 ,600.00 ,30.00 ,60,90,28.01 
210.00 ,215.00 ,1200.00 ,600.00 ,90.00 ,60,90,20.03 
152.00 ,185.00 ,825.00 ,913.00 ,228.00 ,10,7,22.91 
209.00 ,185.00 ,825.00 ,925.00 ,171.00 ,10,7,29.06 
266.00 ,185.00 ,825.00 ,936.00 ,114.00 ,10,7,29.83 
323.00 ,185.00 ,825.00 ,948.00 ,57.00 ,10,7,35.54 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,7,34.92 
152.00 ,185.00 ,825.00 ,913.00 ,228.00 ,10,28,39.37 
209.00 ,185.00 ,825.00 ,925.00 ,171.00 ,10,28,45.67 
266.00 ,185.00 ,825.00 ,936.00 ,114.00 ,10,28,45.81 
323.00 ,185.00 ,825.00 ,948.00 ,57.00 ,10,28,44.60 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,28,41.11 
152.00 ,185.00 ,825.00 ,913.00 ,228.00 ,10,365,54.62 
209.00 ,185.00 ,825.00 ,925.00 ,171.00 ,10,365,58.11 
266.00 ,185.00 ,825.00 ,936.00 ,114.00 ,10,365,60.97 
323.00 ,185.00 ,825.00 ,948.00 ,57.00 ,10,365,62.23 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,365,48.62 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,7,38.70 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,7,36.99 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,7,34.32 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,7,31.75 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,7,27.02 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,28,42.93 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,28,40.77 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,28,38.00 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,28,36.64 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,28,34.77 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,56,45.50 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,56,43.69 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,56,40.97 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,56,38.60 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,56,37.80 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,90,47.97 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,90,53.31 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,90,50.84 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,90,49.03 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,90,47.02 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,180,51.25 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,180,52.81 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,180,54.57 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,180,56.39 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,180,50.04 
445.00 ,215.00 ,1005.00 ,625.00 ,0.00 ,0,365,53.92 
400.50 ,215.00 ,1005.00 ,625.00 ,44.50 ,40,365,57.49 
378.25 ,215.00 ,1005.00 ,625.00 ,66.75 ,40,365,58.90 
356.00 ,215.00 ,1005.00 ,625.00 ,89.00 ,40,365,61.27 
333.75 ,215.00 ,1005.00 ,625.00 ,111.25 ,40,365,53.36 
378.00 ,185.00 ,1048.00 ,741.00 ,0.00 ,0,7,52.14 
378.00 ,185.00 ,1048.00 ,555.75 ,185.25 ,1000,7,52.85 
378.00 ,185.00 ,1048.00 ,370.50 ,370.50 ,1000,7,48.07 
378.00 ,185.00 ,1048.00 ,185.25 ,555.75 ,1000,7,45.82 
378.00 ,185.00 ,1048.00 ,0.00 ,741.00 ,1000,7,48.68 
487.00 ,185.00 ,1048.00 ,649.00 ,0.00 ,0,7,57.03 
487.00 ,185.00 ,1048.00 ,486.75 ,162.25 ,1000,7,59.47 
487.00 ,185.00 ,1048.00 ,324.50 ,324.50 ,1000,7,61.00 
487.00 ,185.00 ,1048.00 ,162.25 ,486.75 ,1000,7,57.84 
487.00 ,185.00 ,1048.00 ,0.00 ,649.00 ,1000,7,61.30 
578.00 ,185.00 ,1048.00 ,572.00 ,0.00 ,0,7,68.13 
578.00 ,185.00 ,1048.00 ,429.00 ,143.00 ,1000,7,66.80 
578.00 ,185.00 ,1048.00 ,286.00 ,286.00 ,1000,7,68.94 
578.00 ,185.00 ,1048.00 ,143.00 ,429.00 ,1000,7,69.35 
578.00 ,185.00 ,1048.00 ,0.00 ,572.00 ,1000,7,69.76 
378.00 ,185.00 ,1048.00 ,741.00 ,0.00 ,0,28,61.51 
378.00 ,185.00 ,1048.00 ,555.75 ,185.25 ,1000,28,58.96 
378.00 ,185.00 ,1048.00 ,370.50 ,370.50 ,1000,28,61.41 
378.00 ,185.00 ,1048.00 ,185.25 ,555.75 ,1000,28,60.90 
378.00 ,185.00 ,1048.00 ,0.00 ,741.00 ,1000,28,59.78 
487.00 ,185.00 ,1048.00 ,649.00 ,0.00 ,0,28,66.29 
487.00 ,185.00 ,1048.00 ,486.75 ,162.25 ,1000,28,66.60 
487.00 ,185.00 ,1048.00 ,324.50 ,324.50 ,1000,28,68.84 
487.00 ,185.00 ,1048.00 ,162.25 ,486.75 ,1000,28,70.26 
487.00 ,185.00 ,1048.00 ,0.00 ,649.00 ,1000,28,69.96 
578.00 ,185.00 ,1048.00 ,572.00 ,0.00 ,0,28,81.47 
578.00 ,185.00 ,1048.00 ,429.00 ,143.00 ,1000,28,78.41 
578.00 ,185.00 ,1048.00 ,286.00 ,286.00 ,1000,28,77.90 
578.00 ,185.00 ,1048.00 ,143.00 ,429.00 ,1000,28,77.80 
578.00 ,185.00 ,1048.00 ,0.00 ,572.00 ,1000,28,76.17 
378.00 ,185.00 ,1048.00 ,741.00 ,0.00 ,0,90,64.15 
378.00 ,185.00 ,1048.00 ,555.75 ,185.25 ,1000,90,65.68 
378.00 ,185.00 ,1048.00 ,370.50 ,370.50 ,1000,90,72.20 
378.00 ,185.00 ,1048.00 ,185.25 ,555.75 ,1000,90,71.08 
378.00 ,185.00 ,1048.00 ,0.00 ,741.00 ,1000,90,77.49 
487.00 ,185.00 ,1048.00 ,649.00 ,0.00 ,0,90,71.08 
487.00 ,185.00 ,1048.00 ,486.75 ,162.25 ,1000,90,71.38 
487.00 ,185.00 ,1048.00 ,324.50 ,324.50 ,1000,90,75.97 
487.00 ,185.00 ,1048.00 ,162.25 ,486.75 ,1000,90,82.18 
487.00 ,185.00 ,1048.00 ,0.00 ,649.00 ,1000,90,82.28 
578.00 ,185.00 ,1048.00 ,572.00 ,0.00 ,0,90,86.15 
578.00 ,185.00 ,1048.00 ,429.00 ,143.00 ,1000,90,85.23 
578.00 ,185.00 ,1048.00 ,286.00 ,286.00 ,1000,90,87.78 
578.00 ,185.00 ,1048.00 ,143.00 ,429.00 ,1000,90,88.19 
578.00 ,185.00 ,1048.00 ,0.00 ,572.00 ,1000,90,95.82 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,3,18.04 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,3,17.61 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,3,17.53 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,3,17.27 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,3,16.51 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,3,14.99 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,3,10.93 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,7,22.02 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,7,21.60 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,7,21.52 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,7,21.77 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,7,20.59 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,7,17.96 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,7,15.00 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,14,26.10 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,14,25.76 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,14,25.34 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,14,25.17 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,14,23.98 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,14,20.00 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,14,17.04 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,28,29.15 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,28,28.98 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,28,28.82 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,28,28.65 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,28,27.12 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,28,22.47 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,28,19.00 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,60,31.62 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,60,31.53 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,60,31.28 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,60,31.11 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,60,29.50 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,60,24.51 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,60,21.04 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,90,34.93 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,90,34.76 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,90,34.68 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,90,34.59 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,90,32.64 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,90,27.06 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,90,23.50 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,180,37.65 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,180,37.22 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,180,37.06 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,180,36.80 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,180,35.02 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,180,29.52 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,180,26.05 
275.00 ,185.00 ,1290.00 ,670.00 ,0.00 ,0,365,40.11 
275.00 ,185.00 ,1290.00 ,636.50 ,33.50 ,1000,365,39.10 
275.00 ,185.00 ,1290.00 ,603.00 ,67.00 ,1000,365,39.01 
275.00 ,185.00 ,1290.00 ,569.50 ,100.50 ,1000,365,38.93 
275.00 ,185.00 ,1290.00 ,536.00 ,134.00 ,1000,365,38.17 
275.00 ,185.00 ,1290.00 ,469.00 ,201.00 ,1000,365,31.99 
275.00 ,185.00 ,1290.00 ,335.00 ,335.00 ,1000,365,28.10 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,3,31.15 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,3,30.98 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,3,30.73 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,3,30.14 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,3,29.12 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,3,26.08 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,3,21.93 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,7,39.20 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,7,39.03 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,7,38.86 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,7,38.19 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,7,36.92 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,7,34.04 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,7,29.98 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,14,44.12 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,14,43.61 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,14,43.36 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,14,43.11 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,14,42.09 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,14,39.04 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,14,35.07 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,28,48.96 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,28,48.53 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,28,49.29 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,28,49.13 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,28,48.03 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,28,44.05 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,28,39.99 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,60,51.00 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,60,50.91 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,60,50.83 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,60,51.00 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,60,50.15 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,60,46.09 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,60,42.03 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,90,55.16 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,90,54.99 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,90,55.24 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,90,55.07 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,90,54.14 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,90,48.98 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,90,45.00 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,180,56.69 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,180,56.10 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,180,55.84 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,180,57.20 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,180,56.18 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,180,51.10 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,180,47.04 
355.00 ,185.00 ,1300.00 ,625.00 ,0.00 ,0,365,59.24 
355.00 ,185.00 ,1300.00 ,593.75 ,31.25 ,1000,365,59.58 
355.00 ,185.00 ,1300.00 ,562.50 ,62.50 ,1000,365,59.49 
355.00 ,185.00 ,1300.00 ,531.25 ,93.75 ,1000,365,59.15 
355.00 ,185.00 ,1300.00 ,500.00 ,125.00 ,1000,365,57.12 
355.00 ,185.00 ,1300.00 ,437.50 ,187.50 ,1000,365,52.05 
355.00 ,185.00 ,1300.00 ,312.50 ,312.50 ,1000,365,47.98 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,7,34.86 
323.00 ,185.00 ,825.00 ,955.00 ,57.00 ,10,7,35.07 
266.00 ,185.00 ,825.00 ,947.00 ,114.00 ,10,7,33.34 
209.00 ,185.00 ,825.00 ,940.00 ,171.00 ,10,7,30.98 
152.00 ,185.00 ,825.00 ,933.00 ,228.00 ,10,7,26.41 
380.00 ,185.00 ,825.00 ,907.00 ,57.00 ,10,7,46.02 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,28,47.68 
323.00 ,185.00 ,825.00 ,955.00 ,57.00 ,10,28,47.34 
266.00 ,185.00 ,825.00 ,947.00 ,114.00 ,10,28,50.66 
209.00 ,185.00 ,825.00 ,940.00 ,171.00 ,10,28,45.88 
152.00 ,185.00 ,825.00 ,933.00 ,228.00 ,10,28,38.53 
380.00 ,185.00 ,825.00 ,907.00 ,57.00 ,10,28,59.53 
380.00 ,185.00 ,825.00 ,960.00 ,0.00 ,0,91,51.15 
323.00 ,185.00 ,825.00 ,955.00 ,57.00 ,10,91,55.72 
266.00 ,185.00 ,825.00 ,947.00 ,114.00 ,10,91,55.51 
209.00 ,185.00 ,825.00 ,940.00 ,171.00 ,10,91,49.07 
152.00 ,185.00 ,825.00 ,933.00 ,228.00 ,10,91,43.32 
380.00 ,185.00 ,825.00 ,907.00 ,57.00 ,10,91,63.14 
320.00 ,160.00 ,1020.94 ,782.26 ,0.00 ,0,7,24.87 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,7,30.14 
287.55 ,160.00 ,1020.94 ,782.26 ,31.70 ,8.4,7,29.49 
272.08 ,160.00 ,1020.94 ,782.26 ,47.92 ,8.4,7,29.35 
255.85 ,160.00 ,1020.94 ,782.26 ,64.15 ,8.4,7,27.83 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,7,28.19 
287.55 ,160.00 ,1020.94 ,782.26 ,31.70 ,8.4,7,27.18 
272.08 ,160.00 ,1020.94 ,782.26 ,47.92 ,8.4,7,24.87 
255.85 ,160.00 ,1020.94 ,782.26 ,64.15 ,8.4,7,21.98 
320.00 ,160.00 ,1020.94 ,782.26 ,0.00 ,0,28,39.25 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,28,40.12 
287.55 ,160.00 ,1020.94 ,782.26 ,31.70 ,8.4,28,40.41 
272.08 ,160.00 ,1020.94 ,782.26 ,47.92 ,8.4,28,42.51 
255.85 ,160.00 ,1020.94 ,782.26 ,64.15 ,8.4,28,42.07 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,28,37.16 
287.55 ,160.00 ,1020.94 ,782.26 ,31.70 ,8.4,28,36.65 
272.08 ,160.00 ,1020.94 ,782.26 ,47.92 ,8.4,28,35.42 
255.85 ,160.00 ,1020.94 ,782.26 ,64.15 ,8.4,28,35.93 
320.00 ,160.00 ,1020.94 ,782.26 ,0.00 ,0,91,41.78 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,91,46.34 
287.55 ,160.00 ,1020.94 ,782.26 ,31.70 ,8.4,91,49.16 
272.08 ,160.00 ,1020.94 ,782.26 ,47.92 ,8.4,91,50.24 
255.85 ,160.00 ,1020.94 ,782.26 ,64.15 ,8.4,91,52.19 
303.77 ,160.00 ,1020.94 ,782.26 ,16.23 ,8.4,91,43.95 
